Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) creator,(case) variant,(case) variant-index,concept:name,lifecycle:transition,org:resource
50,Release Supplier's Invoice,Karalda Nimwada,2011/01/18 02:53:00.000,2011/01/18 02:57:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Release Supplier's Invoice,complete,Karalda Nimwada
50,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/01/18 02:57:00.000,2011/01/18 02:57:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Authorize Supplier's Invoice payment,complete,Karalda Nimwada
50,Pay Invoice,Pedro Alvares,2011/01/18 03:55:00.000,2011/01/18 04:05:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Pay Invoice,complete,Pedro Alvares
51,Create Purchase Requisition,Christian Francois,2011/01/07 10:53:00.000,2011/01/07 11:42:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Create Purchase Requisition,complete,Christian Francois
51,Analyze Purchase Requisition,Heinz Gutschmidt,2011/01/08 03:48:00.000,2011/01/08 03:55:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Analyze Purchase Requisition,complete,Heinz Gutschmidt
51,Create Request for Quotation,Maris Freeman,2011/01/08 03:58:00.000,2011/01/08 04:01:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Create Request for Quotation,complete,Maris Freeman
51,Analyze Request for Quotation,Magdalena Predutta,2011/01/08 10:05:00.000,2011/01/08 10:34:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Analyze Request for Quotation,complete,Magdalena Predutta
51,Amend Request for Quotation,Esmana Liubiata,2011/01/08 11:31:00.000,2011/01/08 11:44:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Amend Request for Quotation,complete,Esmana Liubiata
51,Analyze Request for Quotation,Francois de Perrier,2011/01/11 00:44:00.000,2011/01/11 01:14:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Analyze Request for Quotation,complete,Francois de Perrier
51,Amend Request for Quotation,Christian Francois,2011/01/11 02:06:00.000,2011/01/11 02:14:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Amend Request for Quotation,complete,Christian Francois
51,Analyze Request for Quotation,Karel de Groot,2011/01/12 09:37:00.000,2011/01/12 09:57:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Analyze Request for Quotation,complete,Karel de Groot
51,Send Request for Quotation to Supplier,Magdalena Predutta,2011/01/12 14:34:00.000,2011/01/12 14:54:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Send Request for Quotation to Supplier,complete,Magdalena Predutta
51,Create Quotation comparison Map,Francois de Perrier,2011/01/12 15:05:00.000,2011/01/12 21:09:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Create Quotation comparison Map,complete,Francois de Perrier
51,Analyze Quotation Comparison Map,Immanuel Karagianni,2011/01/13 03:45:00.000,2011/01/13 03:59:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Analyze Quotation Comparison Map,complete,Immanuel Karagianni
51,Choose best option,Nico Ojenbeer,2011/01/13 03:59:00.000,2011/01/13 03:59:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Choose best option,complete,Nico Ojenbeer
51,Settle Conditions With Supplier,Francois de Perrier,2011/01/13 06:37:00.000,2011/01/13 15:10:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Settle Conditions With Supplier,complete,Francois de Perrier
51,Create Purchase Order,Karel de Groot,2011/01/14 07:07:00.000,2011/01/14 07:15:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Create Purchase Order,complete,Karel de Groot
51,Confirm Purchase Order,Esmeralda Clay,2011/01/14 12:19:00.000,2011/01/14 12:25:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Confirm Purchase Order,complete,Esmeralda Clay
51,Deliver Goods Services,Carmen Finacse,2011/01/15 00:22:00.000,2011/01/16 02:16:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Deliver Goods Services,complete,Carmen Finacse
51,Release Purchase Order,Anna Kaufmann,2011/01/16 09:57:00.000,2011/01/16 09:58:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Release Purchase Order,complete,Anna Kaufmann
51,Approve Purchase Order for payment,Magdalena Predutta,2011/01/16 18:25:00.000,2011/01/16 18:26:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Approve Purchase Order for payment,complete,Magdalena Predutta
51,Send Invoice,Kiu Kan,2011/01/17 12:35:00.000,2011/01/17 12:35:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Send Invoice,complete,Kiu Kan
51,Release Supplier's Invoice,Karalda Nimwada,2011/01/18 02:44:00.000,2011/01/18 02:47:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Release Supplier's Invoice,complete,Karalda Nimwada
51,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/01/18 02:47:00.000,2011/01/18 02:47:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Authorize Supplier's Invoice payment,complete,Karalda Nimwada
51,Pay Invoice,Pedro Alvares,2011/01/18 03:27:00.000,2011/01/18 03:37:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Pay Invoice,complete,Pedro Alvares
52,Create Purchase Requisition,Nico Ojenbeer,2011/01/07 13:51:00.000,2011/01/07 14:11:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Purchase Requisition,complete,Nico Ojenbeer
52,Create Request for Quotation,Elvira Lores,2011/01/07 16:21:00.000,2011/01/07 16:30:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Request for Quotation,complete,Elvira Lores
52,Analyze Request for Quotation,Karel de Groot,2011/01/07 20:28:00.000,2011/01/07 20:47:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Analyze Request for Quotation,complete,Karel de Groot
52,Send Request for Quotation to Supplier,Karel de Groot,2011/01/09 16:14:00.000,2011/01/09 16:41:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Send Request for Quotation to Supplier,complete,Karel de Groot
52,Create Quotation comparison Map,Karel de Groot,2011/01/10 11:02:00.000,2011/01/10 11:45:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Quotation comparison Map,complete,Karel de Groot
52,Analyze Quotation Comparison Map,Clement Duchot,2011/01/10 18:29:00.000,2011/01/10 18:36:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Analyze Quotation Comparison Map,complete,Clement Duchot
52,Choose best option,Kim Passa,2011/01/10 18:36:00.000,2011/01/10 18:36:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Choose best option,complete,Kim Passa
52,Settle Conditions With Supplier,Francois de Perrier,2011/01/11 14:14:00.000,2011/01/12 04:14:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Settle Conditions With Supplier,complete,Francois de Perrier
52,Create Purchase Order,Karel de Groot,2011/01/12 08:27:00.000,2011/01/12 08:34:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Purchase Order,complete,Karel de Groot
52,Confirm Purchase Order,Kiu Kan,2011/01/12 18:47:00.000,2011/01/12 19:12:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Confirm Purchase Order,complete,Kiu Kan
52,Deliver Goods Services,Sean Manney,2011/01/14 09:04:00.000,2011/01/15 06:51:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Deliver Goods Services,complete,Sean Manney
52,Release Purchase Order,Esmana Liubiata,2011/01/15 14:43:00.000,2011/01/15 14:44:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Release Purchase Order,complete,Esmana Liubiata
52,Approve Purchase Order for payment,Francois de Perrier,2011/01/16 00:54:00.000,2011/01/16 00:55:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Approve Purchase Order for payment,complete,Francois de Perrier
52,Send Invoice,Kiu Kan,2011/01/17 11:07:00.000,2011/01/17 11:07:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Send Invoice,complete,Kiu Kan
52,Release Supplier's Invoice,Karalda Nimwada,2011/01/18 01:26:00.000,2011/01/18 01:29:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Release Supplier's Invoice,complete,Karalda Nimwada
52,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/18 01:29:00.000,2011/01/18 01:29:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Authorize Supplier's Invoice payment,complete,Pedro Alvares
52,Pay Invoice,Pedro Alvares,2011/01/18 02:11:00.000,2011/01/18 02:21:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Pay Invoice,complete,Pedro Alvares
53,Create Purchase Requisition,Clement Duchot,2011/01/07 17:04:00.000,2011/01/07 17:46:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Purchase Requisition,complete,Clement Duchot
53,Create Request for Quotation,Alberto Duport,2011/01/07 22:24:00.000,2011/01/07 22:33:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Request for Quotation,complete,Alberto Duport
53,Analyze Request for Quotation,Magdalena Predutta,2011/01/08 09:44:00.000,2011/01/08 10:05:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Analyze Request for Quotation,complete,Magdalena Predutta
53,Send Request for Quotation to Supplier,Karel de Groot,2011/01/09 22:13:00.000,2011/01/09 22:41:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Send Request for Quotation to Supplier,complete,Karel de Groot
53,Create Quotation comparison Map,Karel de Groot,2011/01/10 11:45:00.000,2011/01/10 13:06:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Quotation comparison Map,complete,Karel de Groot
53,Analyze Quotation Comparison Map,Christian Francois,2011/01/10 20:03:00.000,2011/01/10 20:21:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Analyze Quotation Comparison Map,complete,Christian Francois
53,Choose best option,Anna Kaufmann,2011/01/10 20:21:00.000,2011/01/10 20:21:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Choose best option,complete,Anna Kaufmann
53,Settle Conditions With Supplier,Karel de Groot,2011/01/11 12:46:00.000,2011/01/11 18:00:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Settle Conditions With Supplier,complete,Karel de Groot
53,Create Purchase Order,Magdalena Predutta,2011/01/12 10:11:00.000,2011/01/12 10:21:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Purchase Order,complete,Magdalena Predutta
53,Confirm Purchase Order,Sean Manney,2011/01/13 07:50:00.000,2011/01/13 08:14:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Confirm Purchase Order,complete,Sean Manney
53,Deliver Goods Services,Kiu Kan,2011/01/14 09:49:00.000,2011/01/16 02:37:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Deliver Goods Services,complete,Kiu Kan
53,Release Purchase Order,Fjodor Kowalski,2011/01/16 10:06:00.000,2011/01/16 10:07:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Release Purchase Order,complete,Fjodor Kowalski
53,Approve Purchase Order for payment,Karel de Groot,2011/01/16 21:35:00.000,2011/01/16 21:36:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Approve Purchase Order for payment,complete,Karel de Groot
53,Send Invoice,Esmeralda Clay,2011/01/17 13:09:00.000,2011/01/17 13:09:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Send Invoice,complete,Esmeralda Clay
53,Release Supplier's Invoice,Pedro Alvares,2011/01/18 03:37:00.000,2011/01/18 03:41:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Release Supplier's Invoice,complete,Pedro Alvares
53,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/18 03:41:00.000,2011/01/18 03:41:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Authorize Supplier's Invoice payment,complete,Pedro Alvares
53,Pay Invoice,Pedro Alvares,2011/01/18 04:33:00.000,2011/01/18 04:46:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Pay Invoice,complete,Pedro Alvares
54,Create Purchase Requisition,Clement Duchot,2011/01/07 21:59:00.000,2011/01/07 22:43:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Create Purchase Requisition,complete,Clement Duchot
54,Create Request for Quotation,Christian Francois,2011/01/08 04:15:00.000,2011/01/08 04:25:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Create Request for Quotation,complete,Christian Francois
54,Analyze Request for Quotation,Magdalena Predutta,2011/01/08 08:56:00.000,2011/01/08 09:17:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Analyze Request for Quotation,complete,Magdalena Predutta
54,Amend Request for Quotation,Elvira Lores,2011/01/08 10:08:00.000,2011/01/08 10:21:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Amend Request for Quotation,complete,Elvira Lores
54,Analyze Request for Quotation,Karel de Groot,2011/01/08 11:43:00.000,2011/01/08 12:11:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Analyze Request for Quotation,complete,Karel de Groot
54,Send Request for Quotation to Supplier,Francois de Perrier,2011/01/09 14:11:00.000,2011/01/09 14:32:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Send Request for Quotation to Supplier,complete,Francois de Perrier
54,Create Quotation comparison Map,Karel de Groot,2011/01/09 22:51:00.000,2011/01/10 02:52:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Create Quotation comparison Map,complete,Karel de Groot
54,Analyze Quotation Comparison Map,Immanuel Karagianni,2011/01/10 09:58:00.000,2011/01/10 10:17:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Analyze Quotation Comparison Map,complete,Immanuel Karagianni
54,Choose best option,Fjodor Kowalski,2011/01/10 10:17:00.000,2011/01/10 10:17:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Choose best option,complete,Fjodor Kowalski
54,Settle Conditions With Supplier,Karel de Groot,2011/01/10 17:20:00.000,2011/01/10 23:51:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Settle Conditions With Supplier,complete,Karel de Groot
54,Create Purchase Order,Karel de Groot,2011/01/12 08:19:00.000,2011/01/12 08:26:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Create Purchase Order,complete,Karel de Groot
54,Confirm Purchase Order,Esmeralda Clay,2011/01/12 20:52:00.000,2011/01/12 21:21:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Confirm Purchase Order,complete,Esmeralda Clay
54,Deliver Goods Services,Karen Clarens,2011/01/14 06:27:00.000,2011/01/15 05:42:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Deliver Goods Services,complete,Karen Clarens
54,Release Purchase Order,Nico Ojenbeer,2011/01/15 13:43:00.000,2011/01/15 13:44:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Release Purchase Order,complete,Nico Ojenbeer
54,Approve Purchase Order for payment,Magdalena Predutta,2011/01/16 01:04:00.000,2011/01/16 01:05:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Approve Purchase Order for payment,complete,Magdalena Predutta
54,Send Invoice,Carmen Finacse,2011/01/19 00:45:00.000,2011/01/19 00:45:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Send Invoice,complete,Carmen Finacse
54,Release Supplier's Invoice,Karalda Nimwada,2011/01/19 15:01:00.000,2011/01/19 15:06:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Release Supplier's Invoice,complete,Karalda Nimwada
54,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/19 15:06:00.000,2011/01/19 15:06:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Authorize Supplier's Invoice payment,complete,Pedro Alvares
54,Pay Invoice,Karalda Nimwada,2011/01/19 15:29:00.000,2011/01/19 15:36:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Pay Invoice,complete,Karalda Nimwada
55,Create Purchase Requisition,Miu Hanwan,2011/01/08 02:26:00.000,2011/01/08 02:40:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Create Purchase Requisition,complete,Miu Hanwan
55,Analyze Purchase Requisition,Francis Odell,2011/01/08 17:54:00.000,2011/01/08 18:02:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Analyze Purchase Requisition,complete,Francis Odell
55,Create Request for Quotation,Francis Odell,2011/01/08 18:06:00.000,2011/01/08 18:08:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Create Request for Quotation,complete,Francis Odell
55,Analyze Request for Quotation,Magdalena Predutta,2011/01/12 12:16:00.000,2011/01/12 12:36:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Analyze Request for Quotation,complete,Magdalena Predutta
55,Send Request for Quotation to Supplier,Magdalena Predutta,2011/01/13 01:37:00.000,2011/01/13 01:50:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Send Request for Quotation to Supplier,complete,Magdalena Predutta
55,Create Quotation comparison Map,Karel de Groot,2011/01/13 11:09:00.000,2011/01/13 14:07:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Create Quotation comparison Map,complete,Karel de Groot
55,Analyze Quotation Comparison Map,Christian Francois,2011/01/13 20:33:00.000,2011/01/13 21:00:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Analyze Quotation Comparison Map,complete,Christian Francois
55,Choose best option,Clement Duchot,2011/01/13 21:00:00.000,2011/01/13 21:00:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Choose best option,complete,Clement Duchot
55,Settle Conditions With Supplier,Karel de Groot,2011/01/14 08:08:00.000,2011/01/14 20:12:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Settle Conditions With Supplier,complete,Karel de Groot
55,Create Purchase Order,Karel de Groot,2011/01/15 01:43:00.000,2011/01/15 01:54:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Create Purchase Order,complete,Karel de Groot
55,Confirm Purchase Order,Esmeralda Clay,2011/01/17 06:44:00.000,2011/01/17 07:09:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Confirm Purchase Order,complete,Esmeralda Clay
55,Deliver Goods Services,Carmen Finacse,2011/01/19 04:50:00.000,2011/01/20 19:17:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Deliver Goods Services,complete,Carmen Finacse
55,Release Purchase Order,Anne Olwada,2011/01/21 03:05:00.000,2011/01/21 03:06:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Release Purchase Order,complete,Anne Olwada
55,Settle Dispute With Supplier,Francois de Perrier,2011/01/21 08:29:00.000,2011/01/21 17:57:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Settle Dispute With Supplier,complete,Francois de Perrier
55,Release Purchase Order,Tesca Lobes,2011/01/22 01:49:00.000,2011/01/22 01:50:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Release Purchase Order,complete,Tesca Lobes
55,Approve Purchase Order for payment,Karel de Groot,2011/01/22 06:25:00.000,2011/01/22 06:26:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Approve Purchase Order for payment,complete,Karel de Groot
55,Send Invoice,Kiu Kan,2011/01/22 14:39:00.000,2011/01/22 14:39:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Send Invoice,complete,Kiu Kan
55,Release Supplier's Invoice,Karalda Nimwada,2011/01/23 04:57:00.000,2011/01/23 05:01:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Release Supplier's Invoice,complete,Karalda Nimwada
55,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/23 05:02:00.000,2011/01/23 05:02:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Authorize Supplier's Invoice payment,complete,Pedro Alvares
55,Pay Invoice,Karalda Nimwada,2011/01/23 05:49:00.000,2011/01/23 05:54:00.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Pay Invoice,complete,Karalda Nimwada
56,Create Purchase Requisition,Tesca Lobes,2011/01/08 03:35:00.000,2011/01/08 04:30:00.000,Variant 7,7,Fluxicon Disco,Variant 7,7,Create Purchase Requisition,complete,Tesca Lobes
56,Analyze Purchase Requisition,Maris Freeman,2011/01/09 01:32:00.000,2011/01/09 01:37:00.000,Variant 7,7,Fluxicon Disco,Variant 7,7,Analyze Purchase Requisition,complete,Maris Freeman
56,Create Request for Quotation,Heinz Gutschmidt,2011/01/09 01:43:00.000,2011/01/09 01:45:00.000,Variant 7,7,Fluxicon Disco,Variant 7,7,Create Request for Quotation,complete,Heinz Gutschmidt
56,Analyze Request for Quotation,Francois de Perrier,2011/01/09 09:02:00.000,2011/01/09 09:34:00.000,Variant 7,7,Fluxicon Disco,Variant 7,7,Analyze Request for Quotation,complete,Francois de Perrier
56,Send Request for Quotation to Supplier,Magdalena Predutta,2011/01/10 00:14:00.000,2011/01/10 00:48:00.000,Variant 7,7,Fluxicon Disco,Variant 7,7,Send Request for Quotation to Supplier,complete,Magdalena Predutta
56,Create Quotation comparison Map,Karel de Groot,2011/01/11 00:49:00.000,2011/01/11 05:35:00.000,Variant 7,7,Fluxicon Disco,Variant 7,7,Create Quotation comparison Map,complete,Karel de Groot
56,Analyze Quotation Comparison Map,Christian Francois,2011/01/11 12:26:00.000,2011/01/11 12:48:00.000,Variant 7,7,Fluxicon Disco,Variant 7,7,Analyze Quotation Comparison Map,complete,Christian Francois
56,Choose best option,Kim Passa,2011/01/11 12:48:00.000,2011/01/11 12:48:00.000,Variant 7,7,Fluxicon Disco,Variant 7,7,Choose best option,complete,Kim Passa
