caseid,task,user,start_timestamp,end_timestamp
660,Create Quotation comparison Map,Francois de Perrier,2011-04-11 12:34:00,2011-04-11 14:09:00
660,Analyze Quotation Comparison Map,Esmana Liubiata,2011-04-11 20:50:00,2011-04-11 21:22:00
660,Choose best option,Anne Olwada,2011-04-11 21:22:00,2011-04-11 21:22:00
660,Settle Conditions With Supplier,Karel de Groot,2011-04-13 06:57:00,2011-04-13 13:04:00
660,Create Purchase Order,Francois de Perrier,2011-04-14 00:30:00,2011-04-14 00:40:00
660,Confirm Purchase Order,Karen Clarens,2011-04-14 07:28:00,2011-04-14 07:39:00
660,Deliver Goods Services,Karen Clarens,2011-04-14 15:05:00,2011-04-16 03:26:00
660,Release Purchase Order,Miu Hanwan,2011-04-16 10:48:00,2011-04-16 10:49:00
660,Approve Purchase Order for payment,Karel de Groot,2011-04-16 23:02:00,2011-04-16 23:03:00
660,Send Invoice,Kiu Kan,2011-04-18 08:08:00,2011-04-18 08:08:00
660,Release Supplier's Invoice,Karalda Nimwada,2011-04-18 22:32:00,2011-04-18 22:36:00
660,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-04-18 22:45:00,2011-04-18 22:45:00
660,Pay Invoice,Karalda Nimwada,2011-04-18 22:59:00,2011-04-18 23:11:00
660,End,End,2011-04-18 23:11:00,2011-04-18 23:11:00
720,Start,Start,2011-04-14 16:34:00,2011-04-14 16:34:00
720,Create Purchase Requisition,Kim Passa,2011-04-14 16:34:00,2011-04-14 16:44:00
720,Analyze Purchase Requisition,Heinz Gutschmidt,2011-04-15 07:33:00,2011-04-15 07:39:00
720,Create Request for Quotation,Francis Odell,2011-04-15 07:45:00,2011-04-15 07:47:00
720,Analyze Request for Quotation,Karel de Groot,2011-04-17 03:04:00,2011-04-17 03:18:00
720,Send Request for Quotation to Supplier,Karel de Groot,2011-04-17 14:38:00,2011-04-17 14:52:00
720,Create Quotation comparison Map,Karel de Groot,2011-04-17 15:39:00,2011-04-17 17:27:00
720,Analyze Quotation Comparison Map,Kim Passa,2011-04-18 00:21:00,2011-04-18 00:53:00
720,Choose best option,Immanuel Karagianni,2011-04-18 00:53:00,2011-04-18 00:53:00
720,Settle Conditions With Supplier,Karel de Groot,2011-04-18 03:33:00,2011-04-18 13:05:00
720,Create Purchase Order,Francois de Perrier,2011-04-19 08:40:00,2011-04-19 08:50:00
720,Confirm Purchase Order,Carmen Finacse,2011-04-19 18:31:00,2011-04-19 18:40:00
720,Deliver Goods Services,Esmeralda Clay,2011-04-20 04:19:00,2011-04-20 23:41:00
720,Release Purchase Order,Fjodor Kowalski,2011-04-21 07:47:00,2011-04-21 07:48:00
720,Approve Purchase Order for payment,Karel de Groot,2011-04-21 15:14:00,2011-04-21 15:15:00
720,Send Invoice,Sean Manney,2011-04-25 02:22:00,2011-04-25 02:22:00
720,Release Supplier's Invoice,Karalda Nimwada,2011-04-25 16:35:00,2011-04-25 16:42:00
720,Settle Dispute With Supplier,Karalda Nimwada,2011-04-25 17:09:00,2011-04-25 17:32:00
720,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-04-25 17:32:00,2011-04-25 17:32:00
720,Pay Invoice,Karalda Nimwada,2011-04-25 18:29:00,2011-04-25 18:37:00
720,End,End,2011-04-25 18:37:00,2011-04-25 18:37:00
48,Start,Start,2011-01-06 05:46:00,2011-01-06 05:46:00
48,Create Purchase Requisition,Nico Ojenbeer,2011-01-06 05:46:00,2011-01-06 06:03:00
48,Analyze Purchase Requisition,Francis Odell,2011-01-06 19:01:00,2011-01-06 19:09:00
48,Create Request for Quotation,Heinz Gutschmidt,2011-01-06 19:15:00,2011-01-06 19:17:00
48,Analyze Request for Quotation,Magdalena Predutta,2011-01-06 21:29:00,2011-01-06 21:39:00
48,Amend Request for Quotation,Miu Hanwan,2011-01-06 22:23:00,2011-01-06 22:35:00
48,Analyze Request for Quotation,Magdalena Predutta,2011-01-07 04:30:00,2011-01-07 05:01:00
48,Amend Request for Quotation,Alberto Duport,2011-01-07 05:59:00,2011-01-07 06:13:00
48,Analyze Request for Quotation,Karel de Groot,2011-01-07 07:53:00,2011-01-07 08:27:00
48,Send Request for Quotation to Supplier,Magdalena Predutta,2011-01-08 04:06:00,2011-01-08 04:33:00
48,Create Quotation comparison Map,Magdalena Predutta,2011-01-08 19:03:00,2011-01-08 22:48:00
48,Analyze Quotation Comparison Map,Tesca Lobes,2011-01-09 05:47:00,2011-01-09 06:07:00
48,Choose best option,Miu Hanwan,2011-01-09 06:07:00,2011-01-09 06:07:00
48,Settle Conditions With Supplier,Karel de Groot,2011-01-09 09:49:00,2011-01-09 15:13:00
48,Create Purchase Order,Karel de Groot,2011-01-09 15:41:00,2011-01-09 15:51:00
48,Confirm Purchase Order,Karen Clarens,2011-01-10 00:23:00,2011-01-10 00:50:00
48,Deliver Goods Services,Sean Manney,2011-01-10 20:27:00,2011-01-11 00:12:00
48,Release Purchase Order,Miu Hanwan,2011-01-11 08:20:00,2011-01-11 08:21:00
48,Approve Purchase Order for payment,Karel de Groot,2011-01-12 02:00:00,2011-01-12 02:01:00
48,Send Invoice,Kiu Kan,2011-01-15 20:09:00,2011-01-15 20:09:00
48,Release Supplier's Invoice,Pedro Alvares,2011-01-16 10:34:00,2011-01-16 10:41:00
48,Settle Dispute With Supplier,Karalda Nimwada,2011-01-16 10:51:00,2011-01-16 11:10:00
48,Authorize Supplier's Invoice payment,Pedro Alvares,2011-01-16 11:10:00,2011-01-16 11:10:00
48,Pay Invoice,Karalda Nimwada,2011-01-16 12:01:00,2011-01-16 12:12:00
48,End,End,2011-01-16 12:12:00,2011-01-16 12:12:00
258,Start,Start,2011-02-05 14:51:00,2011-02-05 14:51:00
258,Create Purchase Requisition,Clement Duchot,2011-02-05 14:51:00,2011-02-05 15:27:00
258,Analyze Purchase Requisition,Maris Freeman,2011-02-06 06:36:00,2011-02-06 06:45:00
258,Create Request for Quotation,Maris Freeman,2011-02-06 06:49:00,2011-02-06 06:52:00
258,Analyze Request for Quotation,Francois de Perrier,2011-02-08 17:37:00,2011-02-08 18:09:00
258,Send Request for Quotation to Supplier,Karel de Groot,2011-02-09 11:08:00,2011-02-09 11:36:00
258,Create Quotation comparison Map,Karel de Groot,2011-02-09 12:13:00,2011-02-09 14:57:00
258,Analyze Quotation Comparison Map,Immanuel Karagianni,2011-02-09 21:28:00,2011-02-09 21:45:00
258,Choose best option,Miu Hanwan,2011-02-09 21:45:00,2011-02-09 21:45:00
258,Settle Conditions With Supplier,Francois de Perrier,2011-02-09 23:48:00,2011-02-10 04:38:00
258,Create Purchase Order,Magdalena Predutta,2011-02-10 07:23:00,2011-02-10 07:35:00
258,Confirm Purchase Order,Kiu Kan,2011-02-12 09:19:00,2011-02-12 09:47:00
258,Deliver Goods Services,Carmen Finacse,2011-02-12 19:08:00,2011-02-14 08:42:00
258,Release Purchase Order,Immanuel Karagianni,2011-02-14 16:37:00,2011-02-14 16:38:00
258,Approve Purchase Order for payment,Francois de Perrier,2011-02-15 01:31:00,2011-02-15 01:32:00
258,Send Invoice,Karen Clarens,2011-02-15 09:10:00,2011-02-15 09:10:00
258,Release Supplier's Invoice,Pedro Alvares,2011-02-15 23:27:00,2011-02-15 23:30:00
258,Settle Dispute With Supplier,Karalda Nimwada,2011-02-16 00:24:00,2011-02-16 00:55:00
258,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-02-16 00:55:00,2011-02-16 00:55:00
258,Pay Invoice,Pedro Alvares,2011-02-16 01:01:00,2011-02-16 01:08:00
258,End,End,2011-02-16 01:08:00,2011-02-16 01:08:00
1225,Start,Start,2011-06-25 17:07:00,2011-06-25 17:07:00
1225,Create Purchase Requisition,Alberto Duport,2011-06-25 17:07:00,2011-06-25 17:52:00
1225,Analyze Purchase Requisition,Francis Odell,2011-06-26 17:12:00,2011-06-26 17:20:00
1225,Create Request for Quotation,Maris Freeman,2011-06-26 17:25:00,2011-06-26 17:27:00
1225,Analyze Request for Quotation,Magdalena Predutta,2011-07-01 15:39:00,2011-07-01 16:12:00
1225,Amend Request for Quotation,Nico Ojenbeer,2011-07-01 16:57:00,2011-07-01 17:07:00
1225,Analyze Request for Quotation,Magdalena Predutta,2011-07-05 15:44:00,2011-07-05 16:07:00
1225,Amend Request for Quotation,Kim Passa,2011-07-05 17:05:00,2011-07-05 17:19:00
1225,Analyze Request for Quotation,Magdalena Predutta,2011-07-08 18:02:00,2011-07-08 18:29:00
1225,Amend Request for Quotation,Immanuel Karagianni,2011-07-08 19:24:00,2011-07-08 19:36:00
1225,Analyze Request for Quotation,Magdalena Predutta,2011-08-09 06:06:00,2011-08-09 06:41:00
1225,Amend Request for Quotation,Christian Francois,2011-08-09 07:32:00,2011-08-09 07:45:00
1225,Analyze Request for Quotation,Francois de Perrier,2011-09-01 16:00:00,2011-09-01 16:32:00
1225,Send Request for Quotation to Supplier,Francois de Perrier,2011-09-01 18:25:00,2011-09-01 18:52:00
1225,Create Quotation comparison Map,Karel de Groot,2011-09-01 22:26:00,2011-09-02 02:06:00
1225,Analyze Quotation Comparison Map,Clement Duchot,2011-09-02 08:53:00,2011-09-02 09:17:00
1225,Choose best option,Tesca Lobes,2011-09-02 09:17:00,2011-09-02 09:17:00
1225,Settle Conditions With Supplier,Karel de Groot,2011-09-02 20:38:00,2011-09-03 07:05:00
1225,Create Purchase Order,Magdalena Predutta,2011-09-03 17:25:00,2011-09-03 17:36:00
1225,Confirm Purchase Order,Sean Manney,2011-09-15 01:27:00,2011-09-15 01:40:00
1225,Deliver Goods Services,Karen Clarens,2011-09-22 05:20:00,2011-09-23 08:21:00
1225,Release Purchase Order,Anna Kaufmann,2011-09-23 15:51:00,2011-09-23 15:52:00
1225,Approve Purchase Order for payment,Francois de Perrier,2011-09-23 22:23:00,2011-09-23 22:24:00
1225,Send Invoice,Sean Manney,2011-09-27 17:27:00,2011-09-27 17:27:00
1225,Release Supplier's Invoice,Karalda Nimwada,2011-09-28 07:45:00,2011-09-28 07:47:00
1225,Authorize Supplier's Invoice payment,Pedro Alvares,2011-09-28 07:47:00,2011-09-28 07:47:00
1225,Pay Invoice,Karalda Nimwada,2011-09-28 08:16:00,2011-09-28 08:28:00
1225,End,End,2011-09-28 08:28:00,2011-09-28 08:28:00
316,Start,Start,2011-02-13 22:48:00,2011-02-13 22:48:00
316,Create Purchase Requisition,Nico Ojenbeer,2011-02-13 22:48:00,2011-02-13 23:15:00
316,Analyze Purchase Requisition,Maris Freeman,2011-02-14 14:04:00,2011-02-14 14:08:00
316,Create Request for Quotation,Francis Odell,2011-02-14 14:12:00,2011-02-14 14:13:00
316,Analyze Request for Quotation,Francois de Perrier,2011-02-14 18:59:00,2011-02-14 19:03:00
316,Send Request for Quotation to Supplier,Magdalena Predutta,2011-02-15 03:42:00,2011-02-15 04:03:00
316,Create Quotation comparison Map,Magdalena Predutta,2011-02-15 04:26:00,2011-02-15 06:01:00
316,Analyze Quotation Comparison Map,Miu Hanwan,2011-02-15 12:42:00,2011-02-15 12:58:00
316,Choose best option,Kim Passa,2011-02-15 12:58:00,2011-02-15 12:58:00
316,Settle Conditions With Supplier,Karel de Groot,2011-02-16 05:51:00,2011-02-16 18:06:00
316,Create Purchase Order,Karel de Groot,2011-02-17 01:27:00,2011-02-17 01:37:00
316,Confirm Purchase Order,Carmen Finacse,2011-02-17 14:35:00,2011-02-17 14:59:00
316,Deliver Goods Services,Sean Manney,2011-02-18 04:11:00,2011-02-18 10:22:00
316,Release Purchase Order,Tesca Lobes,2011-02-18 18:42:00,2011-02-18 18:43:00
316,Approve Purchase Order for payment,Karel de Groot,2011-02-19 06:09:00,2011-02-19 06:10:00
316,Send Invoice,Esmeralda Clay,2011-02-20 18:18:00,2011-02-20 18:18:00
316,Release Supplier's Invoice,Pedro Alvares,2011-02-21 08:34:00,2011-02-21 08:37:00
316,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-02-21 08:37:00,2011-02-21 08:37:00
316,Pay Invoice,Karalda Nimwada,2011-02-21 09:23:00,2011-02-21 09:35:00
316,End,End,2011-02-21 09:35:00,2011-02-21 09:35:00
457,Start,Start,2011-03-07 19:54:00,2011-03-07 19:54:00
457,Create Purchase Requisition,Christian Francois,2011-03-07 19:54:00,2011-03-07 20:13:00
457,Analyze Purchase Requisition,Francis Odell,2011-03-08 11:12:00,2011-03-08 11:17:00
457,Create Request for Quotation,Maris Freeman,2011-03-08 11:25:00,2011-03-08 11:27:00
457,Analyze Request for Quotation,Magdalena Predutta,2011-03-09 00:44:00,2011-03-09 01:03:00
457,Send Request for Quotation to Supplier,Francois de Perrier,2011-03-09 18:02:00,2011-03-09 18:26:00
457,Create Quotation comparison Map,Francois de Perrier,2011-03-11 02:55:00,2011-03-11 06:00:00
457,Analyze Quotation Comparison Map,Clement Duchot,2011-03-11 13:02:00,2011-03-11 13:34:00
457,Choose best option,Esmana Liubiata,2011-03-11 13:34:00,2011-03-11 13:34:00
457,Settle Conditions With Supplier,Francois de Perrier,2011-03-13 03:47:00,2011-03-13 11:06:00
457,Create Purchase Order,Karel de Groot,2011-03-13 19:10:00,2011-03-13 19:20:00
457,Confirm Purchase Order,Karen Clarens,2011-03-14 01:24:00,2011-03-14 01:47:00
457,Deliver Goods Services,Sean Manney,2011-03-14 15:43:00,2011-03-15 00:48:00
457,Release Purchase Order,Elvira Lores,2011-03-15 08:30:00,2011-03-15 08:31:00
457,Approve Purchase Order for payment,Karel de Groot,2011-03-16 01:06:00,2011-03-16 01:07:00
457,Send Invoice,Sean Manney,2011-03-19 04:46:00,2011-03-19 04:46:00
457,Release Supplier's Invoice,Pedro Alvares,2011-03-19 18:56:00,2011-03-19 19:00:00
457,Authorize Supplier's Invoice payment,Pedro Alvares,2011-03-19 19:00:00,2011-03-19 19:00:00
457,Pay Invoice,Karalda Nimwada,2011-03-19 19:19:00,2011-03-19 19:29:00
457,End,End,2011-03-19 19:29:00,2011-03-19 19:29:00
176,Start,Start,2011-01-24 06:41:00,2011-01-24 06:41:00
176,Create Purchase Requisition,Kim Passa,2011-01-24 06:41:00,2011-01-24 07:32:00
176,Analyze Purchase Requisition,Maris Freeman,2011-01-25 00:47:00,2011-01-25 00:55:00
176,Create Request for Quotation,Heinz Gutschmidt,2011-01-25 01:00:00,2011-01-25 01:01:00
176,Analyze Request for Quotation,Francois de Perrier,2011-01-25 22:51:00,2011-01-25 23:12:00
176,Send Request for Quotation to Supplier,Francois de Perrier,2011-01-26 13:27:00,2011-01-26 14:02:00
176,Create Quotation comparison Map,Francois de Perrier,2011-01-26 14:17:00,2011-01-26 18:21:00
176,Analyze Quotation Comparison Map,Nico Ojenbeer,2011-01-27 01:01:00,2011-01-27 01:11:00
176,Choose best option,Kim Passa,2011-01-27 01:11:00,2011-01-27 01:11:00
176,Settle Conditions With Supplier,Francois de Perrier,2011-01-28 00:24:00,2011-01-28 11:58:00
176,Create Purchase Order,Francois de Perrier,2011-01-30 06:58:00,2011-01-30 07:08:00
176,Confirm Purchase Order,Kiu Kan,2011-01-31 17:42:00,2011-01-31 17:59:00
176,Deliver Goods Services,Esmeralda Clay,2011-02-02 13:20:00,2011-02-02 19:12:00
176,Release Purchase Order,Kim Passa,2011-02-03 03:09:00,2011-02-03 03:10:00
176,Approve Purchase Order for payment,Karel de Groot,2011-02-05 08:28:00,2011-02-05 08:29:00
176,Send Invoice,Karen Clarens,2011-02-06 00:45:00,2011-02-06 00:45:00
176,Release Supplier's Invoice,Karalda Nimwada,2011-02-06 15:05:00,2011-02-06 15:09:00
176,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-02-06 15:09:00,2011-02-06 15:09:00
176,Pay Invoice,Karalda Nimwada,2011-02-06 15:55:00,2011-02-06 16:01:00
176,End,End,2011-02-06 16:01:00,2011-02-06 16:01:00
273,Start,Start,2011-02-07 03:23:00,2011-02-07 03:23:00
273,Create Purchase Requisition,Miu Hanwan,2011-02-07 03:23:00,2011-02-07 03:53:00
273,Analyze Purchase Requisition,Maris Freeman,2011-02-07 17:21:00,2011-02-07 17:30:00
273,Create Request for Quotation,Maris Freeman,2011-02-07 17:34:00,2011-02-07 17:37:00
273,Analyze Request for Quotation,Karel de Groot,2011-02-08 04:05:00,2011-02-08 04:21:00
273,Amend Request for Quotation,Anna Kaufmann,2011-02-08 05:09:00,2011-02-08 05:19:00
273,Analyze Request for Quotation,Magdalena Predutta,2011-02-09 21:34:00,2011-02-09 21:53:00
273,Send Request for Quotation to Supplier,Francois de Perrier,2011-02-10 04:38:00,2011-02-10 04:57:00
273,Create Quotation comparison Map,Karel de Groot,2011-02-10 09:07:00,2011-02-10 09:48:00
273,Analyze Quotation Comparison Map,Clement Duchot,2011-02-10 16:40:00,2011-02-10 16:54:00
273,Choose best option,Fjodor Kowalski,2011-02-10 16:54:00,2011-02-10 16:54:00
273,Settle Conditions With Supplier,Francois de Perrier,2011-02-11 22:23:00,2011-02-12 03:54:00
273,Create Purchase Order,Karel de Groot,2011-02-12 08:15:00,2011-02-12 08:25:00
273,Confirm Purchase Order,Kiu Kan,2011-02-13 17:25:00,2011-02-13 17:56:00
273,Deliver Goods Services,Esmeralda Clay,2011-02-14 09:30:00,2011-02-15 12:08:00
273,Release Purchase Order,Elvira Lores,2011-02-15 20:10:00,2011-02-15 20:11:00
273,Approve Purchase Order for payment,Karel de Groot,2011-02-16 05:37:00,2011-02-16 05:38:00
273,Send Invoice,Carmen Finacse,2011-02-17 14:59:00,2011-02-17 14:59:00
273,Release Supplier's Invoice,Pedro Alvares,2011-02-18 05:24:00,2011-02-18 05:28:00
273,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-02-18 05:28:00,2011-02-18 05:28:00
273,Pay Invoice,Pedro Alvares,2011-02-18 06:30:00,2011-02-18 06:35:00
273,End,End,2011-02-18 06:35:00,2011-02-18 06:35:00
856,Start,Start,2011-05-06 03:32:00,2011-05-06 03:32:00
856,Create Purchase Requisition,Tesca Lobes,2011-05-06 03:32:00,2011-05-06 04:07:00
856,Analyze Purchase Requisition,Heinz Gutschmidt,2011-05-06 21:53:00,2011-05-06 21:59:00
856,Create Request for Quotation,Maris Freeman,2011-05-06 22:04:00,2011-05-06 22:06:00
856,Analyze Request for Quotation,Karel de Groot,2011-05-10 03:35:00,2011-05-10 04:09:00
856,Amend Request for Quotation,Fjodor Kowalski,2011-05-10 04:55:00,2011-05-10 05:01:00
856,Analyze Request for Quotation,Francois de Perrier,2011-06-11 02:24:00,2011-06-11 02:53:00
856,Amend Request for Quotation,Francis Odell,2011-06-11 18:57:00,2011-06-11 19:09:00
856,Analyze Request for Quotation,Francois de Perrier,2011-07-06 08:49:00,2011-07-06 09:07:00
856,Amend Request for Quotation,Heinz Gutschmidt,2011-07-07 01:10:00,2011-07-07 01:36:00
856,Analyze Request for Quotation,Karel de Groot,2011-07-16 06:17:00,2011-07-16 06:38:00
856,Amend Request for Quotation,Miu Hanwan,2011-07-16 07:29:00,2011-07-16 07:43:00
856,Analyze Request for Quotation,Magdalena Predutta,2011-07-16 16:36:00,2011-07-16 16:51:00
856,Amend Request for Quotation,Anne Olwada,2011-07-16 17:35:00,2011-07-16 17:41:00
856,Analyze Request for Quotation,Magdalena Predutta,2011-07-18 07:32:00,2011-07-18 08:04:00
856,Send Request for Quotation to Supplier,Magdalena Predutta,2011-07-19 07:46:00,2011-07-19 08:32:00
856,Create Quotation comparison Map,Magdalena Predutta,2011-07-19 22:22:00,2011-07-19 23:23:00
856,Analyze Quotation Comparison Map,Alberto Duport,2011-07-20 06:02:00,2011-07-20 06:26:00
856,Choose best option,Immanuel Karagianni,2011-07-20 06:26:00,2011-07-20 06:26:00
856,Settle Conditions With Supplier,Magdalena Predutta,2011-07-20 08:29:00,2011-07-20 16:30:00
856,Create Purchase Order,Magdalena Predutta,2011-07-20 21:54:00,2011-07-20 22:02:00
856,Confirm Purchase Order,Carmen Finacse,2011-07-22 16:43:00,2011-07-22 17:05:00
856,Deliver Goods Services,Carmen Finacse,2011-07-24 09:39:00,2011-07-24 22:01:00
856,Release Purchase Order,Tesca Lobes,2011-07-25 05:44:00,2011-07-25 05:45:00
856,Approve Purchase Order for payment,Francois de Perrier,2011-07-27 07:14:00,2011-07-27 07:15:00
856,Send Invoice,Karen Clarens,2011-08-01 19:52:00,2011-08-01 19:52:00
856,Release Supplier's Invoice,Karalda Nimwada,2011-08-02 10:05:00,2011-08-02 10:07:00
856,Authorize Supplier's Invoice payment,Pedro Alvares,2011-08-02 10:07:00,2011-08-02 10:07:00
856,Pay Invoice,Pedro Alvares,2011-08-02 10:12:00,2011-08-02 10:18:00
856,End,End,2011-08-02 10:18:00,2011-08-02 10:18:00
69,Start,Start,2011-01-09 10:13:00,2011-01-09 10:13:00
69,Create Purchase Requisition,Elvira Lores,2011-01-09 10:13:00,2011-01-09 10:41:00
69,Analyze Purchase Requisition,Maris Freeman,2011-01-10 00:00:00,2011-01-10 00:06:00
69,Create Request for Quotation,Maris Freeman,2011-01-10 00:09:00,2011-01-10 00:11:00
69,Analyze Request for Quotation,Magdalena Predutta,2011-01-10 03:28:00,2011-01-10 03:53:00
69,Send Request for Quotation to Supplier,Karel de Groot,2011-01-10 17:24:00,2011-01-10 17:48:00
69,Create Quotation comparison Map,Magdalena Predutta,2011-01-10 20:02:00,2011-01-11 01:53:00
69,Analyze Quotation Comparison Map,Kim Passa,2011-01-11 08:32:00,2011-01-11 08:53:00
69,Choose best option,Esmana Liubiata,2011-01-11 08:53:00,2011-01-11 08:53:00
69,Settle Conditions With Supplier,Francois de Perrier,2011-01-11 22:03:00,2011-01-12 04:31:00
69,Create Purchase Order,Francois de Perrier,2011-01-12 05:51:00,2011-01-12 06:01:00
69,Confirm Purchase Order,Esmeralda Clay,2011-01-12 13:42:00,2011-01-12 13:52:00
69,Deliver Goods Services,Carmen Finacse,2011-01-15 19:16:00,2011-01-17 10:44:00
69,Release Purchase Order,Fjodor Kowalski,2011-01-17 18:18:00,2011-01-17 18:19:00
69,Approve Purchase Order for payment,Francois de Perrier,2011-01-18 23:48:00,2011-01-18 23:49:00
69,Send Invoice,Carmen Finacse,2011-01-20 12:17:00,2011-01-20 12:17:00
69,Release Supplier's Invoice,Pedro Alvares,2011-01-21 02:41:00,2011-01-21 02:46:00
69,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-01-21 02:46:00,2011-01-21 02:46:00
69,Pay Invoice,Pedro Alvares,2011-01-21 02:55:00,2011-01-21 03:03:00
69,End,End,2011-01-21 03:03:00,2011-01-21 03:03:00
929,Start,Start,2011-05-16 07:41:00,2011-05-16 07:41:00
